"Customer ID";"Customer Name";"Segment";"City";"State";"Country";"Region";"Postal Code"
"MP-17965";"Michael Paige";"Corporate";"Warwick";"Rhode Island";"United States";"East";2886
"BF-11020";"Barry Französisch";"Corporate";"Aurora";"Illinois";"United States";"Central";60505
"TP-21130";"Theone Pippenger";"Consumer";"Smyrna";"Georgia";"United States";"South";30080
"MS-17770";"Maxwell Schwartz";"Consumer";"Columbus";"Ohio";"United States";"East";43229
"KM-16375";"Katherine Murray";"Home Office";"Thousand Oaks";"California";"United States";"West";91360
"BE-11455";"Brad Eason";"Home Office";"Lorain";"Ohio";"United States";"East";44052
"CV-12295";"Christina VanderZanden";"Consumer";"Fresno";"California";"United States";"West";93727
"DK-13375";"Dennis Kane";"Consumer";"San Diego";"California";"United States";"West";92105
"SG-20605";"Speros Goranitis";"Consumer";"New York City";"New York";"United States";"East";10009
"CS-12355";"Christine Sundaresam";"Consumer";"Malden";"Massachusetts";"United States";"East";2148
"PJ-18835";"Patrick Jones";"Corporate";"New York City";"New York";"United States";"East";10035
"NP-18700";"Nora Preis";"Consumer";"San Francisco";"California";"United States";"West";94109
"SB-20290";"Sean Braxton";"Corporate";"Florence";"South Carolina";"United States";"South";29501
"HM-14860";"Harry Marie";"Corporate";"Huntsville";"Texas";"United States";"Central";77340
"MG-18145";"Mike Gockenbach";"Consumer";"Los Angeles";"California";"United States";"West";90045
"TM-21010";"Tamara Manning";"Consumer";"San Francisco";"California";"United States";"West";94122
"BE-11335";"Bill Eplett";"Home Office";"San Francisco";"California";"United States";"West";94122
"AS-10630";"Ann Steele";"Home Office";"Philadelphia";"Pennsylvania";"United States";"East";19120
"EM-13810";"Eleni McCrary";"Corporate";"Los Angeles";"California";"United States";"West";90036
"JA-15970";"Joseph Airdo";"Consumer";"Los Angeles";"California";"United States";"West";90045
"TB-21595";"Troy Blackwell";"Consumer";"Milwaukee";"Wisconsin";"United States";"Central";53209
"PP-18955";"Paul Prost";"Home Office";"Holyoke";"Massachusetts";"United States";"East";1040
"ML-18040";"Michelle Lonsdale";"Corporate";"Albuquerque";"New Mexico";"United States";"West";87105
"LC-16930";"Linda Cazamias";"Corporate";"Sparks";"Nevada";"United States";"West";89431
"MC-17590";"Matt Collister";"Corporate";"Coachella";"California";"United States";"West";92236
"CR-12580";"Clay Rozendal";"Home Office";"Elmhurst";"Illinois";"United States";"Central";60126
"SV-20935";"Susan Vittorini";"Consumer";"Fairfield";"Ohio";"United States";"East";45014
"MZ-17515";"Mary Zewe";"Corporate";"Arlington";"Texas";"United States";"Central";76017
"RB-19795";"Ross Baird";"Home Office";"San Francisco";"California";"United States";"West";94110
"HM-14860";"Harry Marie";"Corporate";"Seattle";"Washington";"United States";"West";98103
"AZ-10750";"Annie Zypern";"Consumer";"New York City";"New York";"United States";"East";10009
"JH-15910";"Jonathan Howell";"Consumer";"Houston";"Texas";"United States";"Central";77070
"PJ-18835";"Patrick Jones";"Corporate";"Springfield";"Virginia";"United States";"South";22153
"CA-12265";"Christina Anderson";"Consumer";"Farmington";"New Mexico";"United States";"West";87401
"PW-19240";"Pierre Wener";"Consumer";"Louisville";"Colorado";"United States";"West";80027
"SW-20455";"Shaun Weien";"Consumer";"Tampa";"Florida";"United States";"South";33614
"AF-10870";"Art Ferguson";"Consumer";"Passaic";"New Jersey";"United States";"East";7055
"AM-10705";"Anne McFarland";"Consumer";"Los Angeles";"California";"United States";"West";90004
"BD-11320";"Bill Donatelli";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19143
"CM-12385";"Christopher Martinez";"Consumer";"North Charleston";"South Carolina";"United States";"South";29406
"CS-12400";"Christopher Schild";"Home Office";"San Jose";"California";"United States";"West";95123
"DB-13405";"Denny Blanton";"Consumer";"New York City";"New York";"United States";"East";10011
"JG-15160";"James Galang";"Consumer";"Plainfield";"New Jersey";"United States";"East";7060
"SC-20380";"Shahid Collister";"Consumer";"Seattle";"Washington";"United States";"West";98115
"CS-12460";"Chuck Sachs";"Consumer";"New York City";"New York";"United States";"East";10009
"MK-18160";"Mike Kennedy";"Consumer";"Newport News";"Virginia";"United States";"South";23602
"CM-11935";"Carlos Meador";"Consumer";"Fayetteville";"North Carolina";"United States";"South";28314
"PF-19225";"Phillip Flathmann";"Consumer";"Los Angeles";"California";"United States";"West";90032
"GM-14695";"Greg Maxwell";"Corporate";"Los Angeles";"California";"United States";"West";90036
"DC-12850";"Dan Campbell";"Consumer";"New York City";"New York";"United States";"East";10011
"FO-14305";"Frank Olsen";"Consumer";"Dallas";"Texas";"United States";"Central";75220
"AH-10210";"Alan Hwang";"Consumer";"Seattle";"Washington";"United States";"West";98105
"KN-16705";"Kristina Nunn";"Home Office";"Seattle";"Washington";"United States";"West";98105
"CB-12535";"Claudia Bergmann";"Corporate";"Newark";"Delaware";"United States";"East";19711
"TB-21250";"Tim Brockman";"Consumer";"New York City";"New York";"United States";"East";10024
"KD-16345";"Katherine Ducich";"Consumer";"Los Angeles";"California";"United States";"West";90049
"JM-15865";"John Murray";"Consumer";"Jamestown";"New York";"United States";"East";14701
"KT-16480";"Kean Thornton";"Consumer";"Houston";"Texas";"United States";"Central";77095
"SC-20575";"Sonia Cooley";"Consumer";"Mishawaka";"Indiana";"United States";"Central";46544
"BS-11800";"Bryan Spruell";"Home Office";"San Diego";"California";"United States";"West";92037
"BT-11395";"Bill Tyler";"Corporate";"San Francisco";"California";"United States";"West";94109
"DC-12850";"Dan Campbell";"Consumer";"Miami";"Florida";"United States";"South";33178
"LS-17200";"Luke Schmidt";"Corporate";"Skokie";"Illinois";"United States";"Central";60076
"RR-19315";"Ralph Ritter";"Consumer";"San Francisco";"California";"United States";"West";94110
"KL-16645";"Ken Lonsdale";"Consumer";"San Francisco";"California";"United States";"West";94122
"RB-19435";"Richard Bierner";"Consumer";"Houston";"Texas";"United States";"Central";77070
"MY-17380";"Maribeth Yedwab";"Corporate";"Los Angeles";"California";"United States";"West";90045
"AW-10930";"Arthur Wiediger";"Home Office";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"KW-16570";"Kelly Williams";"Consumer";"Monroe";"Louisiana";"United States";"South";71203
"DB-12910";"Daniel Byrd";"Home Office";"Tampa";"Florida";"United States";"South";33614
"BB-11545";"Brenda Bowman";"Corporate";"Chicago";"Illinois";"United States";"Central";60623
"NP-18700";"Nora Preis";"Consumer";"Bowling Green";"Ohio";"United States";"East";43402
"PB-19105";"Peter Bühler";"Consumer";"Houston";"Texas";"United States";"Central";77095
"DW-13585";"Dorothy Wardle";"Corporate";"Westfield";"New Jersey";"United States";"East";7090
"CD-12790";"Cynthia Delaney";"Home Office";"Oklahoma City";"Oklahoma";"United States";"Central";73120
"TT-21220";"Thomas Thornton";"Consumer";"Houston";"Texas";"United States";"Central";77041
"DB-12910";"Daniel Byrd";"Home Office";"Fort Lauderdale";"Florida";"United States";"South";33311
"DJ-13510";"Don Jones";"Corporate";"Little Rock";"Arkansas";"United States";"South";72209
"DL-13495";"Dionis Lloyd";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19120
"LO-17170";"Lori Olson";"Corporate";"La Quinta";"California";"United States";"West";92253
"SV-20365";"Seth Vernon";"Consumer";"Cleveland";"Ohio";"United States";"East";44105
"EM-13810";"Eleni McCrary";"Corporate";"San Francisco";"California";"United States";"West";94122
"KD-16615";"Ken Dana";"Corporate";"Scottsdale";"Arizona";"United States";"West";85254
"NB-18580";"Nicole Brennan";"Corporate";"Philadelphia";"Pennsylvania";"United States";"East";19134
"AP-10720";"Anne Pryor";"Home Office";"Malden";"Massachusetts";"United States";"East";2148
"JE-15745";"Joel Eaton";"Consumer";"San Jose";"California";"United States";"West";95123
"JM-15865";"John Murray";"Consumer";"Phoenix";"Arizona";"United States";"West";85023
"AB-10105";"Adrian Barton";"Consumer";"Henderson";"Kentucky";"United States";"South";42420
"PN-18775";"Parhena Norris";"Home Office";"Columbia";"South Carolina";"United States";"South";29203
"JC-15775";"John Castell";"Consumer";"Tallahassee";"Florida";"United States";"South";32303
"PF-19165";"Philip Fox";"Consumer";"New York City";"New York";"United States";"East";10035
"BW-11110";"Bart Watters";"Corporate";"Houston";"Texas";"United States";"Central";77070
"BP-11185";"Ben Peterman";"Corporate";"Coral Springs";"Florida";"United States";"South";33065
"TM-21010";"Tamara Manning";"Consumer";"Orem";"Utah";"United States";"West";84057
"MB-17305";"Maria Bertelson";"Consumer";"Nashville";"Tennessee";"United States";"South";37211
"HR-14830";"Harold Ryan";"Corporate";"New York City";"New York";"United States";"East";10009
"BD-11635";"Brian Derr";"Consumer";"Bowling Green";"Kentucky";"United States";"South";42104
"SF-20200";"Sarah Foster";"Consumer";"Bellingham";"Washington";"United States";"West";98226
"SP-20620";"Stefania Perrino";"Corporate";"New York City";"New York";"United States";"East";10011
"DR-12880";"Dan Reichenbach";"Corporate";"Newark";"Ohio";"United States";"East";43055
"VM-21685";"Valerie Mitchum";"Home Office";"Woodstock";"Illinois";"United States";"Central";60098
"CM-12235";"Chris McAfee";"Consumer";"Carrollton";"Texas";"United States";"Central";75007
"SM-20320";"Sean Miller";"Home Office";"Lafayette";"Indiana";"United States";"Central";47905
"RA-19885";"Ruben Ausman";"Corporate";"Columbus";"Georgia";"United States";"South";31907
"SD-20485";"Shirley Daniels";"Home Office";"Alexandria";"Virginia";"United States";"South";22304
"CS-12250";"Chris Selesnick";"Corporate";"Haltom City";"Texas";"United States";"Central";76117
"RA-19285";"Ralph Arnett";"Consumer";"New York City";"New York";"United States";"East";10024
"BF-11005";"Barry Franz";"Home Office";"Los Angeles";"California";"United States";"West";90004
"SE-20110";"Sanjit Engle";"Consumer";"Wheeling";"Illinois";"United States";"Central";60090
"RS-19765";"Roland Schwarz";"Corporate";"Summerville";"South Carolina";"United States";"South";29483
"BM-11650";"Brian Moss";"Corporate";"Columbus";"Indiana";"United States";"Central";47201
"SK-19990";"Sally Knutson";"Consumer";"New York City";"New York";"United States";"East";10024
"EN-13780";"Edward Nazzal";"Consumer";"New York City";"New York";"United States";"East";10035
"KN-16450";"Kean Nguyen";"Corporate";"Jacksonville";"Florida";"United States";"South";32216
"MG-17890";"Michael Granlund";"Home Office";"San Diego";"California";"United States";"West";92024
"MC-17590";"Matt Collister";"Corporate";"Arlington";"Texas";"United States";"Central";76017
"BO-11350";"Bill Overfelt";"Corporate";"Los Angeles";"California";"United States";"West";90045
"AG-10300";"Aleksandra Gannaway";"Corporate";"Los Angeles";"California";"United States";"West";90049
"MS-17365";"Maribeth Schnelling";"Consumer";"San Francisco";"California";"United States";"West";94110
"JM-15655";"Jim Mitchum";"Corporate";"Carlsbad";"New Mexico";"United States";"West";88220
"MC-17635";"Matthew Clasen";"Corporate";"Saint Louis";"Missouri";"United States";"Central";63116
"TA-21385";"Tom Ashbrook";"Home Office";"New York City";"New York";"United States";"East";10024
"SB-20290";"Sean Braxton";"Corporate";"Springfield";"Ohio";"United States";"East";45503
"AB-10150";"Aimee Bixby";"Consumer";"Tulsa";"Oklahoma";"United States";"Central";74133
"JF-15295";"Jason Fortune-";"Consumer";"Seattle";"Washington";"United States";"West";98103
"BF-10975";"Barbara Fisher";"Corporate";"Fayetteville";"North Carolina";"United States";"South";28314
"TT-21265";"Tim Taslimi";"Corporate";"Los Angeles";"California";"United States";"West";90045
"SB-20170";"Sarah Bern";"Consumer";"New York City";"New York";"United States";"East";10035
"LM-17065";"Liz MacKendrick";"Consumer";"Hot Springs";"Arkansas";"United States";"South";71901
"KA-16525";"Kelly Andreada";"Consumer";"Aurora";"Illinois";"United States";"Central";60505
"BF-11170";"Ben Ferrer";"Home Office";"Raleigh";"North Carolina";"United States";"South";27604
"TB-21400";"Tom Boeckenhauer";"Consumer";"Tulsa";"Oklahoma";"United States";"Central";74133
"SH-19975";"Sally Hughsby";"Corporate";"Hesperia";"California";"United States";"West";92345
"AS-10225";"Alan Schoenberger";"Corporate";"Provo";"Utah";"United States";"West";84604
"PK-19075";"Pete Kriz";"Consumer";"San Francisco";"California";"United States";"West";94110
"HR-14830";"Harold Ryan";"Corporate";"Gilbert";"Arizona";"United States";"West";85234
"DG-13300";"Deirdre Greer";"Corporate";"New York City";"New York";"United States";"East";10035
"CL-12700";"Craig Leslie";"Home Office";"Springfield";"Missouri";"United States";"Central";65807
"HF-14995";"Herbert Flentye";"Consumer";"Memphis";"Tennessee";"United States";"South";38109
"HG-15025";"Hunter Glantz";"Consumer";"Amarillo";"Texas";"United States";"Central";79109
"NL-18310";"Nancy Lomonaco";"Home Office";"Los Angeles";"California";"United States";"West";90045
"RR-19525";"Rick Reed";"Corporate";"Lowell";"Massachusetts";"United States";"East";1852
"TC-21295";"Toby Carlisle";"Consumer";"San Diego";"California";"United States";"West";92024
"DB-13615";"Doug Bickford";"Consumer";"Asheville";"North Carolina";"United States";"South";28806
"SV-20785";"Stewart Visinsky";"Consumer";"Pueblo";"Colorado";"United States";"West";81001
"MH-18115";"Mick Hernandez";"Home Office";"Jackson";"Michigan";"United States";"Central";49201
"CT-11995";"Carol Triggs";"Consumer";"Los Angeles";"California";"United States";"West";90004
"KB-16315";"Karl Braun";"Consumer";"Thomasville";"North Carolina";"United States";"South";27360
"RA-19285";"Ralph Arnett";"Consumer";"Peoria";"Illinois";"United States";"Central";61604
"YC-21895";"Yoseph Carroll";"Corporate";"Los Angeles";"California";"United States";"West";90032
"RA-19915";"Russell Applegate";"Consumer";"Chicago";"Illinois";"United States";"Central";60653
"CM-12160";"Charles McCrossin";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19134
"CS-12130";"Chad Sievert";"Consumer";"Englewood";"Colorado";"United States";"West";80112
"DL-12865";"Dan Lawera";"Consumer";"Hialeah";"Florida";"United States";"South";33012
"BE-11410";"Bobby Elias";"Consumer";"Lancaster";"Ohio";"United States";"East";43130
"SM-20320";"Sean Miller";"Home Office";"Jacksonville";"Florida";"United States";"South";32216
"RP-19390";"Resi Pölking";"Consumer";"Baltimore";"Maryland";"United States";"East";21215
"JD-16015";"Joy Daniels";"Consumer";"New York City";"New York";"United States";"East";10009
"AB-10255";"Alejandro Ballentine";"Home Office";"Carlsbad";"New Mexico";"United States";"West";88220
"CC-12145";"Charles Crestani";"Consumer";"Los Angeles";"California";"United States";"West";90049
"GH-14425";"Gary Hwang";"Consumer";"Jacksonville";"Florida";"United States";"South";32216
"CP-12085";"Cathy Prescott";"Corporate";"Lakewood";"Ohio";"United States";"East";44107
"GM-14440";"Gary McGarr";"Consumer";"Troy";"New York";"United States";"East";12180
"LC-16885";"Lena Creighton";"Consumer";"Wilmington";"North Carolina";"United States";"South";28403
"BT-11305";"Beth Thompson";"Home Office";"Seattle";"Washington";"United States";"West";98105
"CP-12085";"Cathy Prescott";"Corporate";"New York City";"New York";"United States";"East";10024
"SC-20680";"Steve Carroll";"Home Office";"Columbus";"Georgia";"United States";"South";31907
"DK-13375";"Dennis Kane";"Consumer";"New York City";"New York";"United States";"East";10024
"SE-20110";"Sanjit Engle";"Consumer";"Costa Mesa";"California";"United States";"West";92627
"LF-17185";"Luke Foster";"Consumer";"Houston";"Texas";"United States";"Central";77095
"ON-18715";"Odella Nelson";"Corporate";"Cary";"North Carolina";"United States";"South";27511
"TB-21400";"Tom Boeckenhauer";"Consumer";"Alexandria";"Virginia";"United States";"South";22304
"DF-13135";"David Flashing";"Consumer";"Vallejo";"California";"United States";"West";94591
"EP-13915";"Emily Phan";"Consumer";"Philadelphia";"Pennsylvania";"United States";"East";19120
"SK-19990";"Sally Knutson";"Consumer";"Toledo";"Ohio";"United States";"East";43615
